names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group
CXCR2,7.76438,1.2001477,8.20454717910761e-15,1.1219893578266818e-14,0.010868818943289138
CCL20,7.7364173,0.81295377,1.0225751901868377e-14,1.3944207138911424e-14,0.012054427373378291
IL18R1,7.675166,-0.3090838,1.652046478794429e-14,2.2464088096921412e-14,0.027042679360623306
RUNX3,7.450443,1.7439871,9.302748610150807e-14,1.2613896420543467e-13,0.009535088923810832
TBX21,7.4340625,1.342819,1.0531203487051569e-13,1.4239373728971134e-13,0.010089432382812302
CXCL3,7.3956394,-0.012127168,1.4072931698667137e-13,1.8974739368989398e-13,0.01643196069755733
CCR6,7.3782287,0.88770807,1.604095256678551e-13,2.1567667316686398e-13,0.01144414099649594
CD40LG,7.350933,1.1888455,1.9682784620463926e-13,2.6390325748108055e-13,0.010331639788637485
PTGS2,7.329462,-0.28362998,2.3107853204371627e-13,3.089629397798992e-13,0.020976051345427175
CCN2,7.321425,-0.5223945,2.4535159588794555e-13,3.271354611839274e-13,0.06223458899755377
CCL19,7.2774253,1.4048446,3.4025082723074073e-13,4.5241107221815944e-13,0.010136475291030315
FLT1,7.262005,-0.45735323,3.813945861595086e-13,5.057165783330501e-13,0.09191294264833773
TNF,7.1216197,1.0185804,1.066661747300223e-12,1.4104618146118653e-12,0.010566854329727558
NKG7,6.9736505,1.8435477,3.0882109269152426e-12,4.0723660574706495e-12,0.008977566889929766
IL23A,6.9539332,0.6019583,3.5524006046779104e-12,4.6716501102613615e-12,0.011410448102772227
SERPINE1,6.9309273,-0.749697,4.180906622261477e-12,5.483156225916691e-12,0.03332227189275234
KIT,6.3957,0.003209475,1.5981373335430833e-10,2.0788778322511652e-10,0.0280966947906972
FASLG,6.363154,1.2868109,1.976525650681658e-10,2.5641413846680965e-10,0.008630466513077929
SIGLEC8,6.3093357,1.1159832,2.8023598716157184e-10,3.625694712602547e-10,0.008638730807764877
XCR1,6.1352286,1.3198959,8.5036868409509e-10,1.0972499149614065e-09,0.008387623392276826
IFNB1,6.1082644,1.3030244,1.007203570809457e-09,1.296133281470615e-09,0.00847153776909815
ANGPT2,6.078916,0.35552114,1.2099752246047095e-09,1.5529093791718196e-09,0.012697135214032517
ACKR3,6.039716,-0.2488727,1.5438604044666072e-09,1.9761413177172572e-09,0.019608628432225154
CLEC4C,6.037422,1.298857,1.5659561566909472e-09,1.999092965988443e-09,0.008437209160398517
MMP1,6.0110803,0.3891362,1.8429135218681894e-09,2.346415094155785e-09,0.010434625614736381
NCR1,5.9998736,1.2898543,1.974709371333121e-09,2.507567455661106e-09,0.0081606731458737
FOXP3,5.993628,1.3599868,2.0521028240473022e-09,2.5989692758382722e-09,0.00809646593330587
IL17F,5.9239297,1.4849683,3.1433789537203073e-09,3.960162461379915e-09,0.007608872546775908
ASCL2,5.919471,0.6883526,3.229787739270337e-09,4.058372028402518e-09,0.00905385268704006
MMP13,5.85223,0.9430088,4.8502476588405465e-09,6.078639363559954e-09,0.008560537865726825
GPX3,5.851503,-0.32514,4.871508537603901e-09,6.089385672004877e-09,0.23916360252048274
ICOS,5.8399987,0.69949204,5.2201241180709496e-09,6.508206692659885e-09,0.009587217551836199
IL17RB,5.806736,-0.54705876,6.370243607047017e-09,7.921546454358985e-09,0.10257769708435684
IL5,5.6824007,0.45269638,1.3281699358483035e-08,1.647342556090919e-08,0.009648881904500353
BMP7,5.6334887,-0.14184977,1.76600110696356e-08,2.1847436374806925e-08,0.017691947779829017
CD177,5.594141,0.1873365,2.217166495437664e-08,2.7358352642932612e-08,0.013076021339680312
AREG,5.5487585,0.031894967,2.8770562836832728e-08,3.5409923491486437e-08,0.012284556194661012
IL3RA,5.5245647,-0.1090925,3.303033153702093e-08,4.054874459787736e-08,0.014872551861627736
KLRC1,5.3407173,0.08820578,9.257951841067904e-08,1.1336267560491311e-07,0.011312547996480682
NOD1,5.258478,-0.58945364,1.452524951056045e-07,1.7740762760989863e-07,0.049275539213442576
IL12RB1,5.212693,0.17484854,1.8611846848571434e-07,2.2674331186076875e-07,0.009870110716120206
IL24,5.1828604,0.8078512,2.185084633637943e-07,2.6552927193575004e-07,0.007780515590274069
ARG1,5.1644945,0.3533909,2.41089463363664e-07,2.92229652562017e-07,0.009454353121869104
CCL26,5.111894,0.6767893,3.1894479839641265e-07,3.8562595272110347e-07,0.008681323711151458
TPSAB1,5.1028533,1.2680261,3.345701474739479e-07,4.03501685395716e-07,0.007570093933244842
S1PR4,5.0298114,1.7228037,4.909629162992692e-07,5.906320797585193e-07,0.006601264309944108
IL22,4.9687686,-0.113890626,6.737934641451312e-07,8.085521569741574e-07,0.01189740577432627
ZNF683,4.9037232,0.5800686,9.40370690752789e-07,1.1256307520232886e-06,0.008078665913980135
REN,4.8424215,-0.13065988,1.2826643430346258e-06,1.5315395140711949e-06,0.0094143030783862
DEFB4A,4.8124084,0.79159003,1.4912232831035196e-06,1.7761468384359538e-06,0.007198836387308077
CCL7,4.6928287,0.3430649,2.694533016071792e-06,3.201425365629852e-06,0.008437209160398517
PLAUR,4.6869717,-0.1590073,2.772774707814934e-06,3.2862515055584403e-06,0.010940019020592079
IL6,4.6563954,-0.46413413,3.2179344830836313e-06,3.8044545612811404e-06,0.014188522547538766
CPA3,4.6263075,1.968096,3.7224289636656983e-06,4.390088212676991e-06,0.005915327850927381
CD69,4.609246,0.0008739219,4.041324018395525e-06,4.754498845171206e-06,0.010510911411846676
IL9,4.556566,0.14229517,5.199665740942175e-06,6.1022972020837265e-06,0.008556087860895392
CLEC9A,4.542834,0.6312885,5.550305806068149e-06,6.497918992470028e-06,0.007814208483997782
TRBC1,4.4807243,1.1370925,7.439007883419963e-06,8.687892418592658e-06,0.006327271155322969
MS4A2,4.4655566,0.5236498,7.986080032991278e-06,9.304170912222849e-06,0.008186101744910466
MUC5B,4.324052,1.0509801,1.5318925247141617e-05,1.7804077769075e-05,0.005992249363013594
CXCR5,4.2806783,0.25488445,1.8632460101175675e-05,2.1602852291218172e-05,0.008029080145858444
IL10,4.27465,0.21809497,1.914377823783152e-05,2.2142201335323206e-05,0.00842830915073565
PTGDR2,4.272758,1.060166,1.9307012267332915e-05,2.2277321846922594e-05,0.006111128063510469
RAMP3,4.2666664,-0.35377035,1.9841552851274013e-05,2.2839197526646345e-05,0.023211860915734708
ITGA8,4.2292953,-0.4807727,2.3442437304135063e-05,2.691954522962878e-05,0.03414806564647127
CCR8,4.2150946,0.9775379,2.4967347699225934e-05,2.860221216140441e-05,0.0061009566238957634
XG,4.2019453,0.1310205,2.646312656798354e-05,3.0243573220552616e-05,0.00843530201547076
IFNG,4.1930127,0.23257111,2.752742864127272e-05,3.1385191800025906e-05,0.00789558000091543
IL13,4.0656233,0.40228918,4.790429964338328e-05,5.448830291190516e-05,0.006971886140904953
MMP3,4.030182,0.19969492,5.573375725617004e-05,6.32439798651575e-05,0.0077627155709483345
GZMB,3.9507868,0.8627318,7.789469157510591e-05,8.818266970766707e-05,0.005961735044169476
IL5RA,3.9080465,0.51758975,9.304542205416229e-05,0.00010508659431999506,0.006889878909011387
IL1B,3.8891497,-0.36329478,0.00010059604674352466,0.000113347658302563,0.009648246189524434
IL2,3.8328946,0.10842802,0.0001266442408703817,0.0001423635494561668,0.008426402005807892
DES,3.7291102,0.28967452,0.00019215708639445147,0.00021550327446106705,0.009357724445529398
CSF3,3.6598375,0.39959034,0.00025237517926406447,0.0002823778229527994,0.006172792416174623
GZMH,3.630677,1.6406775,0.0002826788062093551,0.00031554843483834987,0.004706197966729221
SKAP1,3.5838459,-0.49835336,0.00033857191274917547,0.00037706384714525343,0.06116976641288925
IL12B,3.5760105,1.3020933,0.0003488776835261138,0.0003876418705845709,0.004842876686551831
IL26,3.5328405,-0.28799054,0.00041112032423081066,0.0004557453940664876,0.011412355247699983
TNFSF11,3.5035524,-0.15165533,0.0004590961904761958,0.0005077561553653778,0.00839843054686745
IL1RL1,3.4909282,-0.67293406,0.00048134557971627953,0.0005311399500317567,0.024273504925519634
IL12A,3.441257,-0.14792341,0.0005790184106078055,0.0006374514612196024,0.009058938406847412
TRAV1-2,3.345299,0.9144393,0.0008219392494256643,0.0009028165668748716,0.0051378484353783015
CCR3,3.330804,0.028380312,0.0008659551280733234,0.0009489919211762448,0.007029736203713593
CCR9,3.2626286,-0.11948561,0.0011038407608704834,0.0012041899209496183,0.007476008116808813
CXCL5,3.1290827,-0.2278438,0.0017535302350744734,0.0019086043374960256,0.008267473261828112
CXCR3,3.0291073,0.46790132,0.0024527745257694566,0.0026636465438220347,0.005181077053740801
KLRD1,2.986729,-0.28066653,0.002819795686696498,0.003055309096194851,0.010386946991542448
IL21,2.7410178,-0.43428043,0.006124917678908373,0.006621532625846889,0.010837033194493183
NRG3,2.7286003,-0.11324062,0.006360377138103669,0.0068606315197522715,0.0060418351311352855
FUT7,2.7036753,0.54352987,0.006857726483288396,0.007380512807126525,0.004367361884564332
NCR3,2.6820488,0.5757826,0.0073172787440241496,0.00785748053049573,0.004581597831449074
S1PR5,2.550464,0.24273264,0.010757963786895391,0.011526389771673633,0.005074912652762309
IL4,2.5439935,0.6947909,0.010959313265198067,0.011715969637628222,0.004083197290328486
MPO,2.4776373,-0.09386571,0.013225552530503172,0.014107256032536717,0.005377512981299808
PODXL,2.4406538,-0.5848794,0.014660702701213028,0.015603408639871958,0.0806881233185339
CSF2,2.4037023,1.2099009,0.016229989809602333,0.01723538740842726,0.0033031750148757306
FGFBP2,2.3243978,-0.5595249,0.02010418116138359,0.02130244361471109,0.011697791271887666
PRTN3,2.2471972,0.5012774,0.024627434512428742,0.025980590254869883,0.003800939841020399
LAG3,2.1809378,-0.065481514,0.029188020682472223,0.030724232297339185,0.005553606029629404
PRF1,2.1533985,0.0831431,0.0312873664379465,0.03286200413613637,0.004636269319378118
NCR2,2.0727344,0.05143939,0.038197006990032124,0.040031797718810956,0.00421034028551231
DEFA1,2.0608249,0.21508402,0.03931975003653511,0.041118692848664165,0.004223054585030693
TNFRSF18,1.7586105,1.5111039,0.0786436981970088,0.08170773838650264,0.002212923831174445
BATF3,1.7358246,-0.47839272,0.08259485145748673,0.08562749179177889,0.006932471812397967
IL6R,1.5880768,-0.839727,0.11226897688271928,0.11614032091315787,0.038898127946538914
TRAV24,1.4704633,-0.25427982,0.1414363391731019,0.1459988017270729,0.004330490415961023
SLCO2A1,1.3477639,-0.68264747,0.1777343395780948,0.1828504482899138,0.06583909291101515
IL17A,1.3472546,-0.42696616,0.1778982486487286,0.1828504482899138,0.00458477640632867
MT2A,1.3273046,-0.64303714,0.18440793686611312,0.18913634550370576,0.007074236252027931
PDCD1,1.3259819,-0.2872343,0.18484572618341044,0.1891811270107399,0.004496412024675912
NOS2,1.2303127,-0.569114,0.21858001033244046,0.22323064885015195,0.008794480976865061
GNLY,1.1245095,-0.21794835,0.2607969846816959,0.2657803665545945,0.003077496198424444
NOX4,1.0729841,-0.5755892,0.2832782629513706,0.2880795894420718,0.12408774900955606
SELE,0.634586,-1.0373943,0.5256984625352586,0.5312321305619455,0.007919101455024436
IRF7,0.55329436,-0.7586232,0.5800618757280042,0.5849363452719369,0.0025670170727613933
CCL3,0.1978789,-0.833909,0.8431398132779195,0.8466675949234338,0.0035447467057249946
CCL4,0.19093238,-0.8200462,0.8485785718264616,0.8503501346068926,0.0032656678312965024
IL17RC,0.039549332,-0.81348145,0.9684524238563957,0.9684524238563957,0.03332735761255969
PPP1R15A,-0.45383823,-0.8104989,0.6499452606971625,0.654032966739283,0.054471873426605436
DACH1,-0.72348154,-0.6455611,0.4693841061136018,0.47532567707706513,0.06258868223914071
SLC26A4,-0.7372685,-1.1054236,0.46095909626063014,0.4677809010678699,0.013666600552309172
LTBP2,-1.8239647,-0.72819805,0.06815739833479809,0.07096648850477892,0.044116712183858944
RBCK1,-2.049222,-0.7547084,0.040440417287186836,0.04219869629967322,0.09818299945582798
WT1,-2.2877092,-0.85921997,0.02215446267965977,0.023423220454265835,0.018054305316102914
CNN1,-3.2635841,-0.9497381,0.0011001251459123002,0.001202870318992948,0.02032635064003784
NPHS2,-5.9381013,-1.0087973,2.8834173787894384e-09,3.642211425839291e-09,0.01749424042231817
RORA,-6.77719,-0.8655467,1.2253540833779038e-11,1.598287934840744e-11,0.11057626291137117
CEACAM1,-6.8194976,-0.85310197,9.135959456467944e-12,1.1948938798650173e-11,0.07817895630858114
PDE1C,-8.143023,-1.2826167,3.8553042862293043e-16,5.36390161562338e-16,0.018083548204995192
PTPRD,-11.91876,-1.0592744,9.45038182196507e-33,1.5120610915144113e-32,0.08064489470017139
SLC4A1,-12.676459,-1.3881803,7.985859167620478e-37,1.317255120432244e-36,0.025876142379811725
SLIT2,-14.979495,-1.2337598,9.99733513109538e-51,1.8385903689370813e-50,0.04482934867186427
ABR,-16.431368,-0.92069656,1.1405610641330779e-60,2.2254850031864937e-60,0.10882613958266583
KCNJ15,-17.173841,-0.6436004,4.1689923236181164e-66,8.515388575900834e-66,0.17978591662470947
GATA3,-19.510454,-0.90577036,8.948242872875363e-85,1.9523438995364429e-84,0.07166097066048244
DEFB1,-20.287508,-0.8270335,1.6578608491418292e-91,3.6841352203151756e-91,0.08894161085089178
DNM1,-20.465004,-1.338368,4.416525544075539e-93,9.90622551942177e-93,0.06702279419617656
AFDN,-25.681383,-0.90261334,1.8871406370987562e-145,5.266438987252343e-145,0.15782577849655952
UMOD,-25.909998,-0.94086516,5.1381855252005156e-148,1.4422976912843552e-147,0.08711202315019656
PLCG2,-29.998579,-1.0972509,1.0241224421069748e-197,3.1920699494243365e-197,0.08637713663803406
SLC12A1,-30.457907,-1.2088093,9.413331439765318e-204,2.9726309809785215e-203,0.10154783882336786
SLC5A2,-31.868132,-2.0607688,7.38304412268863e-223,2.4107899176126136e-222,0.02932807469905253
ATP6V0D2,-31.896284,-1.321991,3.006440831277566e-223,9.884189034337203e-223,0.04348544721277126
LRP2,-32.6084,-0.83113706,3.1178760317531737e-233,1.0392920105843913e-232,0.14112681750911615
EGFL7,-33.10644,-2.1921792,2.400589137938064e-240,8.057921581890006e-240,0.02919266740918176
SLC4A9,-35.144238,-2.742912,1.4236878571906274e-270,4.951957764141313e-270,0.017177654364310454
RORC,-38.783268,-1.515124,0.0,0.0,0.06567825702210763
BHLHE40,-39.90392,-1.353443,0.0,0.0,0.13038832013589044
ATF3,-42.067783,-3.1428175,0.0,0.0,0.015843924344832144
CALB1,-42.330814,-1.5700387,0.0,0.0,0.04718403694266868
SLC22A8,-42.855343,-0.91864276,0.0,0.0,0.07933214327489842
SLC12A3,-48.0296,-2.6247573,0.0,0.0,0.027382151157764115
CUBN,-66.37332,-1.469458,0.0,0.0,0.09652378336867909
JUN,-84.41042,-2.187372,0.0,0.0,0.07563673211988059
NR4A1,-120.968285,-4.4913445,0.0,0.0,0.017208804398130488
SLC5A12,-126.22769,-2.07624,0.0,0.0,0.11613940466563935
VEGFA,-144.4976,-2.0631685,0.0,0.0,0.12888231135793804
